date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:46:03	6547/6547	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:57%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-support-color.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-support-color.svg	(from http://sontl/themes/education/html/demo/e-learning/services.php)
21:46:03	2266/2266	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:11:14%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service1.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service1.svg	(from http://sontl/themes/education/html/demo/e-learning/services.php)
21:46:03	4456/4456	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:11:14%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service2.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service2.svg	(from http://sontl/themes/education/html/demo/e-learning/services.php)
21:46:04	1917/1917	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:11:14%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service3.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service3.svg	(from http://sontl/themes/education/html/demo/e-learning/services.php)
21:46:04	1262/1262	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:11:14%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service4.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service4.svg	(from http://sontl/themes/education/html/demo/e-learning/services.php)
21:46:04	3060/3060	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:11:15%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service5.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service5.svg	(from http://sontl/themes/education/html/demo/e-learning/services.php)
21:46:05	1912/1912	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:11:15%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service6.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/services/icon-service6.svg	(from http://sontl/themes/education/html/demo/e-learning/services.php)
21:46:34	553063/553063	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:10%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img1.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img1.jpg	(from http://sontl/themes/education/html/demo/e-learning/index-5.php)
21:46:41	495106/495106	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:18%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img39.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img39.jpg	(from http://sontl/themes/education/html/demo/e-learning/account.php)
21:46:51	103673/103673	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:20%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img41.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img41.jpg	(from http://sontl/themes/education/html/demo/e-learning/blog-standard.php)
21:46:55	16325/16325	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:54%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/square/img1.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/square/img1.jpg	(from http://sontl/themes/education/html/demo/e-learning/blog-standard.php)
21:46:57	9784/9784	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:55%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/square/img2.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/square/img2.jpg	(from http://sontl/themes/education/html/demo/e-learning/blog-standard.php)
21:46:59	8298/8298	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:55%20GMT	http://sontl/themes/education/html/demo/e-learning/img/courses/square/img3.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/courses/square/img3.jpg	(from http://sontl/themes/education/html/demo/e-learning/blog-standard.php)
21:46:59	669/669	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jul%202016%2007:09:49%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-prev-grey.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-prev-grey.svg	(from http://sontl/themes/education/html/demo/e-learning/single.php)
21:47:00	388/388	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Aug%202016%2013:48:04%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-world-whitesvg.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-world-whitesvg.svg	(from http://sontl/themes/education/html/demo/e-learning/img/icons/icon-world-white.svg)
21:47:00	388/388	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Aug%202016%2013:48:05%20GMT	http://sontl/themes/education/html/demo/e-learning/img/icons/icon-compare2-white.svg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/icons/icon-compare2-white.svg	(from http://sontl/themes/education/html/demo/e-learning/img/icons/icon-compare-white.svg)
21:47:00	480770/480770	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:16%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img32.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img32.jpg	(from http://sontl/themes/education/html/demo/e-learning/teachers.php)
21:47:09	455219/455219	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:13%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img19.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img19.jpg	(from http://sontl/themes/education/html/demo/e-learning/contact-1.php)
21:47:14	360930/360930	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202016%2007:10:16%20GMT	http://sontl/themes/education/html/demo/e-learning/img/parallax/img3.jpg	C:/Users/tranl/Documents/MyWebsites/edu%20website/sontl/themes/education/html/demo/e-learning/img/parallax/img3.jpg	(from http://sontl/themes/education/html/demo/e-learning/blog-standard.php)
